values,position,position,position,position,position,position,Magnetometer,Magnetometer,Magnetometer,Magnetometer,Magnetometer,Magnetometer,Magnet,Magnet,Magnet
axis,x,x,y,y,z,z,x,x,y,y,z,z,x,y,z
,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,position,position,position
Sensor,,,,,,,,,,,,,,,
1,35.0,0.0,0.0,0.0,0.0,0.0,0.01269696413269673,0.00010906189567644255,0.0012159383033418418,0.00014576210227758638,0.00019402619659685834,0.00013358749454400853,-4.0,-0.5,2.5
2,0.0,0.0,35.0,0.0,0.0,0.0,0.031513710368466105,0.0001290365553405803,0.004780328069531098,0.00013165577299553363,-0.15629348757497852,0.00019398289458342916,-4.0,-0.5,2.5
3,35.0,0.0,35.0,0.0,0.0,0.0,0.03132323417798991,0.00018471431500443066,0.012051046639735531,0.00012269652867679423,-0.03493744644387313,0.00014709163143345513,-4.0,-0.5,2.5
0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01790506793977226,0.00010868234219020021,-0.05399853103195,0.00011165359995617852,-0.06306910270534945,0.00013474208659789515,-2.5,-3.5,3.0
1,35.0,0.0,0.0,0.0,0.0,0.0,0.014982556004406858,0.0001322175857156779,-0.00040225241767653824,0.00015843536472871683,-0.000968539600930293,0.0001311391878683573,-2.5,-3.5,3.0
2,0.0,0.0,35.0,0.0,0.0,0.0,0.020887746358183336,0.00011045567453852475,0.02494007834496261,0.0002035894126861285,-0.15575284612559673,0.00014590554443033135,-2.5,-3.5,3.0
3,35.0,0.0,35.0,0.0,0.0,0.0,0.033409413636920016,0.00014190260997171654,0.01481570571673394,0.00016417592249010643,-0.038001652589056134,0.00014595428213002725,-2.5,-3.5,3.0
0,0.0,0.0,0.0,0.0,0.0,0.0,-0.023060411311053932,0.00012064819784594137,-0.04530242379728236,0.0001330339562418469,-0.05456524666421834,0.00015454844235612537,3.0,2.5,2.0
1,35.0,0.0,0.0,0.0,0.0,0.0,0.012003243971110246,0.00012744548293112818,-0.002402864487697346,0.00016370986122066645,-6.745011629329148e-05,0.00012738277239369663,3.0,2.5,2.0
2,0.0,0.0,35.0,0.0,0.0,0.0,-0.017151854572163006,0.00013884726214146332,-0.016360815277267675,0.00013875620403815012,-0.1519727628840739,0.00012850583462221802,3.0,2.5,2.0
3,35.0,0.0,35.0,0.0,0.0,0.0,0.04383498592238947,0.00013073168663102057,0.005714652956298151,0.00013326337992582417,-0.046523564695801156,0.00015730855061318124,3.0,2.5,2.0
0,0.0,0.0,0.0,0.0,0.0,0.0,-0.021241461623209654,0.00012009288737866691,-0.04452515607785526,0.0001267200715749737,-0.0526015424164524,0.0001786571878702846,1.0,4.0,1.0
1,35.0,0.0,0.0,0.0,0.0,0.0,0.011033051781123716,0.00018068595027237867,-0.000664279593585458,0.00014819316334279642,0.001099706206389963,0.00014309442682202873,1.0,4.0,1.0
2,0.0,0.0,35.0,0.0,0.0,0.0,-0.0043195617578650446,0.00012800472614623378,-0.031128779532378442,0.00013129854870998065,-0.16011213122781243,0.00014144593349109513,1.0,4.0,1.0
3,35.0,0.0,35.0,0.0,0.0,0.0,0.04116170889949806,0.00011129689541355558,0.0046481209450360585,0.00013362316768961383,-0.04066336148855425,0.00014100891285186986,1.0,4.0,1.0
0,0.0,0.0,0.0,0.0,0.0,0.0,-0.019260007344840204,0.00012561037149997302,-0.04467021667278732,0.0001230417140554269,-0.052742808177255435,0.00017032151233954126,-1.5,4.0,1.0
1,35.0,0.0,0.0,0.0,0.0,0.0,0.010676949443016236,0.00011616470139621356,0.000814971232708971,0.00017842925136581485,0.0013438609376912219,0.00014837910874425096,-1.5,4.0,1.0
2,0.0,0.0,35.0,0.0,0.0,0.0,0.014843799730689142,0.00013501570102020626,-0.0312739013343126,0.00016440247898929844,-0.1609692128779532,0.00016502718468602214,-1.5,4.0,1.0
3,35.0,0.0,35.0,0.0,0.0,0.0,0.036297710858122126,0.00012056657401998741,0.006278614273472844,0.0001864716915361833,-0.036120700208103755,0.00011950138839531976,-1.5,4.0,1.0
0,0.0,0.0,0.0,0.0,0.0,0.0,-0.024439955930958455,0.00013473406828890701,-0.04430432121434688,0.00013935181108669118,-0.05274140041620757,0.00016123570308716496,5.0,3.5,1.0
1,35.0,0.0,0.0,0.0,0.0,0.0,0.01170926674011502,0.00012113314647338477,-0.003456971477536983,0.00026517469378413086,0.0004532990574121153,0.00011629759910286529,5.0,3.5,1.0
2,0.0,0.0,35.0,0.0,0.0,0.0,-0.033127004529318105,0.00013466185392199068,-0.025382543763006443,0.00013541763221945038,-0.15224433835230747,0.0001520857563304537,5.0,3.5,1.0
3,35.0,0.0,35.0,0.0,0.0,0.0,0.049942526625045856,0.00013999816934918952,0.002231240053862119,0.00012402147865808334,-0.05082568245807315,0.00014813198119934724,5.0,3.5,1.0
0,0.0,0.0,0.0,0.0,0.0,0.0,-0.016568980291345285,0.00011026159617051319,-0.0505347043701799,0.00012876713381995128,-0.05801352674745987,0.00014382066885277922,-4.0,-0.5,2.0
1,35.0,0.0,0.0,0.0,0.0,0.0,0.012785775492716313,0.00011550420956201069,0.001169665809768592,0.00015852232795878892,0.00043567144081278097,0.0001277014251973954,-4.0,-0.5,2.0
2,0.0,0.0,35.0,0.0,0.0,0.0,0.03288854204921038,0.00014281118451951272,0.004179703758109882,0.00015665359877944511,-0.1621783572040641,0.0002087873083966629,-4.0,-0.5,2.0
3,35.0,0.0,35.0,0.0,0.0,0.0,0.031967866323907405,0.00011466004463563005,0.011971844779042675,0.00013431470985897533,-0.034555453543885374,0.00011459718947897853,-4.0,-0.5,2.0
0,0.0,0.0,0.0,0.0,0.0,0.0,-0.021331191088260443,0.00014299665253360356,-0.05064248990084461,0.00011691948611307356,-0.05898365773044431,0.00016043216683285605,0.5,-1.0,2.5
1,35.0,0.0,0.0,0.0,0.0,0.0,0.014041620761415057,0.00011471014891645717,-0.002094626025217233,0.00014604573645747506,-0.000686681356347118,0.00013745810077620704,0.5,-1.0,2.5
2,0.0,0.0,35.0,0.0,0.0,0.0,0.00030015913820536445,0.00012489561694324088,0.007813685885665268,0.00013605883097542453,-0.16031999020687962,0.00015077833076127572,0.5,-1.0,2.5
3,35.0,0.0,35.0,0.0,0.0,0.0,0.03953176643408002,0.00012435994366837014,0.011747153874403185,0.00012711332868413166,-0.042722671073570764,0.00013467073355866868,0.5,-1.0,2.5
0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02106579752723707,0.00014699171474061643,-0.058811360019586194,0.00012649147938752323,-0.06141847227322802,0.0001437127511867271,0.0,-3.5,0.5
1,35.0,0.0,0.0,0.0,0.0,0.0,0.01658728118496751,0.00011652720747327613,-0.003136981270657315,0.00014952781387936944,2.662504590524722e-05,0.0001302219843407648,0.0,-3.5,0.5
2,0.0,0.0,35.0,0.0,0.0,0.0,0.0032790427224874004,0.00013491609695663945,0.027964499938792957,0.00012738200001377313,-0.19131582813073814,0.00014152911164339984,0.0,-3.5,0.5
3,35.0,0.0,35.0,0.0,0.0,0.0,0.043255049577671636,0.000117452428992243,0.01496443873179087,0.00013223052156622326,-0.04093934386093765,0.00010945257992776177,0.0,-3.5,0.5
0,0.0,0.0,0.0,0.0,0.0,0.0,-0.018003488799118575,0.00010483304296510694,-0.04987268943567139,0.0001535618357723543,-0.062188272738401225,0.00016732148509676577,-2.5,-2.5,4.5
1,35.0,0.0,0.0,0.0,0.0,0.0,0.013970804260007305,0.00012297340378581196,0.00021147019218994902,0.00015629348861106518,-0.0015044681111518621,0.00014396432371338122,-2.5,-2.5,4.5
2,0.0,0.0,35.0,0.0,0.0,0.0,0.018748194393438562,0.0001312359925184753,0.017888052393193736,0.00013470141437895455,-0.13871251071122534,0.00018162427107495818,-2.5,-2.5,4.5
3,35.0,0.0,35.0,0.0,0.0,0.0,0.031020320724690853,0.0001141917808687876,0.013869384257559013,0.0001436221562468416,-0.038590953605092376,0.0001074090276753421,-2.5,-2.5,4.5
0,0.0,0.0,0.0,0.0,0.0,0.0,-0.015910760190965798,0.0001837044513763625,-0.05131380829966943,0.0001159311436440675,-0.05964885542906104,0.00012748158354975115,-4.5,-1.5,2.5
1,35.0,0.0,0.0,0.0,0.0,0.0,0.013157485616354462,0.00010850462336399469,0.001377524788835798,0.00013072502891828453,0.00010527604357936413,0.00012608696450642568,-4.5,-1.5,2.5
2,0.0,0.0,35.0,0.0,0.0,0.0,0.03503978455135262,0.0001300056773592477,0.011668625290733214,0.00016373528564595947,-0.1567148977843065,0.0002010671026605607,-4.5,-1.5,2.5
3,35.0,0.0,35.0,0.0,0.0,0.0,0.03057295874648055,0.00013250096880355948,0.01293952748194389,0.00013643328404977834,-0.034425205043456926,0.00012835615561752206,-4.5,-1.5,2.5
0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02443297833272122,0.00012225940522782216,-0.05326900477414611,0.00019973096866989908,-0.05942159383033414,0.00015151144944723717,3.0,-2.0,1.5
1,35.0,0.0,0.0,0.0,0.0,0.0,0.01563257436650748,0.00011590502769525831,-0.0047695556371648426,0.00017002597266436127,-0.0009634594197575699,0.00015349552096582012,3.0,-2.0,1.5
2,0.0,0.0,35.0,0.0,0.0,0.0,-0.019630126086424244,0.0001039229179348117,0.014725853837678984,0.00014444479177030473,-0.16979899620516584,0.0001496913105892284,3.0,-2.0,1.5
3,35.0,0.0,35.0,0.0,0.0,0.0,0.04729097808789321,0.00012967342745565216,0.012602950177500254,0.00011063961394589968,-0.04850263190108944,0.00014360513451150303,3.0,-2.0,1.5
0,0.0,0.0,0.0,0.0,0.0,0.0,-0.016969580119965674,0.00013005077158868595,-0.04239141877830819,0.00012507175373739342,-0.05574427714530538,0.00015611209789235896,-4.5,3.0,4.5
1,35.0,0.0,0.0,0.0,0.0,0.0,0.010304260007344787,0.00012698263160677305,0.002712021055208664,0.00015025392547891682,-0.0001127432978332537,0.00012098110214129202,-4.5,3.0,4.5
2,0.0,0.0,35.0,0.0,0.0,0.0,0.02823687109805357,0.0002071309127842447,-0.0113871954951646,0.00014024777082394696,-0.1256270045293181,0.0001860934860858984,-4.5,3.0,4.5
3,35.0,0.0,35.0,0.0,0.0,0.0,0.026885053250091766,0.00012003686511492653,0.009445709389154068,0.0001350934266436033,-0.03453317419512787,0.0001226501189425526,-4.5,3.0,4.5
0,0.0,0.0,0.0,0.0,0.0,0.0,-0.017862161831313454,0.00012940432303668053,-0.041128473497368055,0.00011815513828578836,-0.054224690904639446,0.00014124936115770598,-3.5,4.5,4.0
1,35.0,0.0,0.0,0.0,0.0,0.0,0.00977432978332717,0.0001071895250024743,0.002420308483290439,0.00016993443037104108,0.000156322683314931,0.0001209568273905472,-3.5,4.5,4.0
2,0.0,0.0,35.0,0.0,0.0,0.0,0.023372995470681793,0.0001396191970719945,-0.020426429183498546,0.0001495211705773996,-0.12630836087648423,0.0001892786886061726,-3.5,4.5,4.0
3,35.0,0.0,35.0,0.0,0.0,0.0,0.028259823723833958,0.00019753439576524026,0.007720896070510419,0.00020872353712296122,-0.03499338964377519,0.00015862036106155597,-3.5,4.5,4.0
0,0.0,0.0,0.0,0.0,0.0,0.0,-0.019671808054841422,0.0001371446929609498,-0.05891406536907818,0.00011503791818509075,-0.06148775859958375,0.0001659014520059487,-1.0,-3.5,0.5
1,35.0,0.0,0.0,0.0,0.0,0.0,0.016293548781980614,0.0001293927423888133,-0.002338535928510167,0.00016135854315239118,0.00024250214224503272,0.0001273762367232314,-1.0,-3.5,0.5
2,0.0,0.0,35.0,0.0,0.0,0.0,0.012350226465907645,0.00012967220180309366,0.028078344962663676,0.00019237163543676385,-0.191461500795691,0.00015353714206092848,-1.0,-3.5,0.5
3,35.0,0.0,35.0,0.0,0.0,0.0,0.040958011996572355,0.00012329211189309665,0.01494828008324147,0.00014556246781347433,-0.03888358428204182,0.00013538689010110085,-1.0,-3.5,0.5
0,0.0,0.0,0.0,0.0,0.0,0.0,-0.022933100746725374,0.0001354083963437314,-0.048782347900599786,0.00012990614987339833,-0.05444864732525396,0.0001576339258100735,2.5,1.5,0.5
1,35.0,0.0,0.0,0.0,0.0,0.0,0.013041988003427539,0.00012166672897650191,-0.0029762516831925113,0.00019918366894831706,0.00076019096584644,0.000143893336031985,2.5,1.5,0.5
2,0.0,0.0,35.0,0.0,0.0,0.0,-0.017938242134900185,0.00012127537450081491,-0.014653507161219192,0.00013144751134097266,-0.17591614640714895,0.0001423289772038074,2.5,1.5,0.5
3,35.0,0.0,35.0,0.0,0.0,0.0,0.04748286203941726,0.0001377047630873216,0.00698102582935483,0.00013213153868788514,-0.04509487085322556,0.00015212088510687064,2.5,1.5,0.5
0,0.0,0.0,0.0,0.0,0.0,0.0,-0.023071612192434768,0.00011371964234872971,-0.04257791651364912,0.00011398374702028116,-0.05359107601909654,0.00015608251031522108,3.5,4.0,2.5
1,35.0,0.0,0.0,0.0,0.0,0.0,0.01092667401150687,0.00011063532146352431,-0.001941792141020889,0.0001450024623271548,-6.218631411431976e-05,0.0001394669019786237,3.5,4.0,2.5
2,0.0,0.0,35.0,0.0,0.0,0.0,-0.018378075651854526,0.00010867830318797572,-0.023221569347533312,0.00012797505674866873,-0.13946603011384498,0.00014465376469534764,3.5,4.0,2.5
3,35.0,0.0,35.0,0.0,0.0,0.0,0.04235377647202836,0.00012007040281986058,0.003599522585383716,0.00013196754923474458,-0.04689086791528947,0.00015460915355051952,3.5,4.0,2.5
0,0.0,0.0,0.0,0.0,0.0,0.0,-0.018627677806341,0.00011869401049032486,-0.039739196964132646,0.00011401466763004265,-0.05448212755539229,0.00015466749216924117,-2.5,5.0,5.0
1,35.0,0.0,0.0,0.0,0.0,0.0,0.009477781858244534,0.00011168545367921594,0.00237844289386701,0.00013047374181651198,-0.00024207369323046515,0.00012185126008536401,-2.5,5.0,5.0
2,0.0,0.0,35.0,0.0,0.0,0.0,0.01675896682580482,0.00013467979524248999,-0.01939374464438727,0.00012472114288190165,-0.11730670828742804,0.00018284087632435266,-2.5,5.0,5.0
3,35.0,0.0,35.0,0.0,0.0,0.0,0.028006120700208054,0.00011765852697329797,0.007127126943322269,0.0001237919230589623,-0.03659793120332962,0.0001653599818980297,-2.5,5.0,5.0
0,0.0,0.0,0.0,0.0,0.0,0.0,-0.023624189007222376,0.00012607519920220542,-0.04145354388542045,0.0001357856603353241,-0.05400428449014563,0.0001631736417626871,4.5,4.0,3.5
1,35.0,0.0,0.0,0.0,0.0,0.0,0.010821397967927485,0.00011723799647903754,-0.0023047496633614357,0.00016481838600380916,-0.00070192189986529,0.0001522225436720189,4.5,4.0,3.5
2,0.0,0.0,35.0,0.0,0.0,0.0,-0.02113006487942216,0.00014014934712331252,-0.01890812828987631,0.00014776057893835232,-0.12780272983229277,0.0001411910530336689,4.5,4.0,3.5
3,35.0,0.0,35.0,0.0,0.0,0.0,0.04155937079201857,0.0001229828811988699,0.003473130126086379,0.00014846579422028475,-0.04951107846737662,0.00015434661432342964,4.5,4.0,3.5
0,0.0,0.0,0.0,0.0,0.0,0.0,-0.023542110417431705,0.00018102389801191374,-0.04295611457950785,0.00012553972121598982,-0.05561298812584155,0.0001394496851046413,4.0,2.5,4.0
1,35.0,0.0,0.0,0.0,0.0,0.0,0.011679764965111961,0.00010180788839620169,-0.002489962051658664,0.0001679869147662844,-0.001285163422695505,0.00014626548768677033,4.0,2.5,4.0
2,0.0,0.0,35.0,0.0,0.0,0.0,-0.017921349002325816,0.00012338849458999655,-0.010126331252295206,0.00015531455628663106,-0.12973760558207856,0.00013360436223226478,4.0,2.5,4.0
3,35.0,0.0,35.0,0.0,0.0,0.0,0.040628963153384705,0.0001269302465253786,0.006081772554780223,0.00013928444969283399,-0.04938578773411673,0.00012667495671044742,4.0,2.5,4.0
0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02393995593095845,0.00010862884805846443,-0.041162259762516785,0.00011432622725505553,-0.0532984453421471,0.00020863319437044702,5.0,4.5,3.0
1,35.0,0.0,0.0,0.0,0.0,0.0,0.010571795813441007,0.0001169846032192391,-0.002449320602276846,0.00016200171511313396,-0.00038242134900227926,0.00012488216372506791,5.0,4.5,3.0
2,0.0,0.0,35.0,0.0,0.0,0.0,-0.02492930591259636,0.00019671523579825866,-0.02287011874158399,0.0001162997466178329,-0.12878920308483285,0.00015306616630567885,5.0,4.5,3.0
3,35.0,0.0,35.0,0.0,0.0,0.0,0.04321300036724197,0.00012478983069538223,0.002066164769249557,0.0001501888334534709,-0.05030511690537393,0.00015588862805445352,5.0,4.5,3.0
0,0.0,0.0,0.0,0.0,0.0,0.0,-0.019023687109805308,0.00012143664845852484,-0.057834741094381144,0.00020468796733625973,-0.05948861549761289,0.00019362072975172214,-1.5,-2.5,0.0
1,35.0,0.0,0.0,0.0,0.0,0.0,0.015472334435059316,0.00011164538089865823,-0.0017308728118496288,0.00015494615674956907,0.000968662014934458,0.00012420502484175323,-1.5,-2.5,0.0
2,0.0,0.0,35.0,0.0,0.0,0.0,0.01720761415105883,0.00018969239938999426,0.019619659689068383,0.00013765541375341362,-0.2005631044191455,0.0,-1.5,-2.5,0.0
3,35.0,0.0,35.0,0.0,0.0,0.0,0.040715999510343936,0.00012598301966359522,0.013752417676582149,0.00016217821023044052,-0.037291712571918184,0.0001418381274805616,-1.5,-2.5,0.0
0,0.0,0.0,0.0,0.0,0.0,0.0,-0.019667707185702002,0.00012819626602866537,-0.052938119720896015,0.00013118631550285473,-0.06429611947606802,0.00019325123843893325,-1.0,-4.0,4.0
1,35.0,0.0,0.0,0.0,0.0,0.0,0.015543150936467078,0.00021668483771700847,-0.001479985310319454,0.00015242655114027328,-0.0020388052393193277,0.00011738154305923595,-1.0,-4.0,4.0
2,0.0,0.0,35.0,0.0,0.0,0.0,0.010508507773289216,0.00014701340236775634,0.02689607051046635,0.00014493643477166889,-0.14521275553923366,0.00018016127388806275,-1.0,-4.0,4.0
3,35.0,0.0,35.0,0.0,0.0,0.0,0.0342480719794344,0.00018333303539307464,0.015375382543762951,0.00011918575172913736,-0.041092361366140244,0.000140079667848296,-1.0,-4.0,4.0
0,0.0,0.0,0.0,0.0,0.0,0.0,-0.020431815399681676,0.0001815263202450749,-0.04366360631656256,0.00010997706241165892,-0.05596658097686371,0.0001313619393230016,0.0,2.5,4.0
1,35.0,0.0,0.0,0.0,0.0,0.0,0.011358244583180268,0.00010047660386453085,-6.769494430161549e-05,0.00015667664199483125,-0.000577610478638703,0.0001260108758022576,0.0,2.5,4.0
2,0.0,0.0,35.0,0.0,0.0,0.0,0.004274758232341723,0.00013919904674901862,-0.011073999265515926,0.00013645002180931646,-0.13503592851022153,0.00021535830555129433,0.0,2.5,4.0
3,35.0,0.0,35.0,0.0,0.0,0.0,0.03445850165258902,0.00013075175903013786,0.008066715632268285,0.00013547300631820293,-0.04111947606806214,0.0001755215276754378,0.0,2.5,4.0
0,0.0,0.0,0.0,0.0,0.0,0.0,-0.014833884196352015,9.371483761542355e-05,-0.05844454645611453,0.00012722545184360907,-0.06391284122903657,0.00016566640409419641,-4.5,-4.5,1.5
1,35.0,0.0,0.0,0.0,0.0,0.0,0.015503856041131059,0.0001031221161740107,0.0004900232586607394,0.00015098183343219856,0.00012914677439095732,0.00013288027920580685,-4.5,-4.5,1.5
2,0.0,0.0,35.0,0.0,0.0,0.0,0.03839668258048716,0.00010830327543411915,0.03418802791039291,0.0001442886338540747,-0.1702390133431264,0.00018666919360578715,-4.5,-4.5,1.5
3,35.0,0.0,35.0,0.0,0.0,0.0,0.03198102582935483,0.00011389752998968305,0.015771085812216864,0.000123190170774686,-0.03416195372750638,0.00015592601863507067,-4.5,-4.5,1.5
0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01583449626637283,0.00010823877408118601,-0.05648169910637772,0.00013023536538591993,-0.05858685273595295,0.0001607227451045805,-4.0,-2.0,0.0
1,35.0,0.0,0.0,0.0,0.0,0.0,0.014299669482188717,0.00011661039315290273,0.00037734116782954535,0.00015766751843650074,0.001392581711347724,0.00011735890984722455,-4.0,-2.0,0.0
2,0.0,0.0,35.0,0.0,0.0,0.0,0.04001634226955558,0.00012076657425521398,0.014980781001346503,0.00013689707679850958,-0.19311684416697264,0.00014966131332207896,-4.0,-2.0,0.0
3,35.0,0.0,35.0,0.0,0.0,0.0,0.035266311666054546,0.00010271662037646583,0.013304137593340625,0.0001354529909984914,-0.03313826661770102,0.00016244632054554042,-4.0,-2.0,0.0
0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01850030603501036,0.0001228434926805777,-0.05592134900232582,0.00012072457896463645,-0.06256573632023499,0.00012265024235496382,-2.0,-3.5,2.0
1,35.0,0.0,0.0,0.0,0.0,0.0,0.01539368343738518,0.0001138515386036357,-0.001104970008568931,0.00019279828812196785,-0.000468478393928217,0.00013357876953034312,-2.0,-3.5,2.0
2,0.0,0.0,35.0,0.0,0.0,0.0,0.018733933161953677,0.0001142675599265678,0.026128473497368052,0.00015356344984376527,-0.1688348635083853,0.0001398283861109672,-2.0,-3.5,2.0
3,35.0,0.0,35.0,0.0,0.0,0.0,0.03597784306524662,0.000107789992979487,0.01483125229526253,0.0001361968640084268,-0.038186314114334624,0.00013150560750330715,-2.0,-3.5,2.0
0,0.0,0.0,0.0,0.0,0.0,0.0,-0.015649957155098496,0.00012089885797348395,-0.05202668625290729,0.00012971217544980652,-0.06237550495776713,0.00014464637431436505,-4.5,-3.0,3.5
1,35.0,0.0,0.0,0.0,0.0,0.0,0.013959236136613984,0.0001250781829169519,0.001139919206757205,0.00015765730578717695,-0.0006816623821764681,0.00013964026828382594,-4.5,-3.0,3.5
2,0.0,0.0,35.0,0.0,0.0,0.0,0.03226294528094009,0.0001375477760617531,0.021303586730321896,0.00014563473359773685,-0.14634851266984938,0.00018063986939898611,-4.5,-3.0,3.5
3,35.0,0.0,35.0,0.0,0.0,0.0,0.02933027298322924,0.00013282752784289195,0.014395213612437216,0.00012637144370001885,-0.03525278491859465,0.00015769541683863562,-4.5,-3.0,3.5
0,0.0,0.0,0.0,0.0,0.0,0.0,-0.020165320112620833,0.00011800656833951295,-0.04603764230627979,0.00011651486658907334,-0.0555902191210674,0.00014463318841363717,-0.5,2.0,2.5
1,35.0,0.0,0.0,0.0,0.0,0.0,0.01175504957767164,0.00010347906133645209,-0.0001726037458684945,0.00015173731321016886,9.744154731299454e-05,0.00014758987977196795,-0.5,2.0,2.5
2,0.0,0.0,35.0,0.0,0.0,0.0,0.0072069408740359385,0.0001311603519587151,-0.012401273105643236,0.00011973005192682855,-0.1526009303464316,0.00015488148526589333,-0.5,2.0,2.5
3,35.0,0.0,35.0,0.0,0.0,0.0,0.036545231974537844,0.00013291336629423878,0.008385298078100088,0.0001383001236682882,-0.03974739870241151,0.00014903801223731418,-0.5,2.0,2.5
0,0.0,0.0,0.0,0.0,0.0,0.0,-0.017527665564940585,0.0001129508128616449,-0.04374439955930954,0.00011368170134268962,-0.057510037948341246,0.00014008625915510662,-3.5,1.5,5.0
1,35.0,0.0,0.0,0.0,0.0,0.0,0.011203146039906915,0.00011971227246443779,0.001928999877585947,0.00013723224299879444,-0.000699902068796621,0.00013113992369158406,-3.5,1.5,5.0
2,0.0,0.0,35.0,0.0,0.0,0.0,0.02276918839515236,0.0001239941216680303,-0.0031136614028644386,0.0001960309914688309,-0.12667982617211407,0.00015326182902809985,-3.5,1.5,5.0
3,35.0,0.0,35.0,0.0,0.0,0.0,0.02808067082874276,0.00011738760363445447,0.01045183008936217,0.00015091906129113532,-0.03645305422940379,0.0001577829797629601,-3.5,1.5,5.0
0,0.0,0.0,0.0,0.0,0.0,0.0,-0.014687660668380415,0.00011704434963755385,-0.05952178969274081,0.0001903779484130593,-0.062197637409719626,0.00017519108834728524,-4.5,-4.0,0.5
1,35.0,0.0,0.0,0.0,0.0,0.0,0.015448892153262284,0.00011784620361756517,0.0003791773778919818,0.00016645416485168681,0.0008484514628472991,0.00011375444375338192,-4.5,-4.0,0.5
2,0.0,0.0,35.0,0.0,0.0,0.0,0.042473130126086375,0.0001367125788965184,0.03214634594197571,0.00015076471482709596,-0.18501003794834125,0.00019652748324117952,-4.5,-4.0,0.5
3,35.0,0.0,35.0,0.0,0.0,0.0,0.03354425266250454,0.00011864785310047896,0.015255906475700775,0.00013104789933010097,-0.03318307014322434,0.00015584007123569044,-4.5,-4.0,0.5
0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01860545966458558,0.00011007336386353421,-0.05161696658097682,0.00012115676123080868,-0.061724201248622795,0.00013594336003256195,-2.0,-2.5,3.5
1,35.0,0.0,0.0,0.0,0.0,0.0,0.014333700575345774,0.00011253348814601378,-0.000514261231484842,0.00016000137051523799,-0.001082874280817677,0.00014254762246844422,-2.0,-2.5,3.5
2,0.0,0.0,35.0,0.0,0.0,0.0,0.01685432733504708,0.00010828875680639704,0.01816972701677067,0.00013153143097147143,-0.14995391112743295,0.00014887593319450377,-2.0,-2.5,3.5
3,35.0,0.0,35.0,0.0,0.0,0.0,0.03342606194148606,0.0001295285305004045,0.013819378136858802,0.0001408948532733876,-0.038908679152895045,0.00015151144944723787,-2.0,-2.5,3.5
0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0221738278859101,0.00012935822825033637,-0.04586442649039046,0.00015054820055169593,-0.05347410943811967,0.00016257519394949214,2.0,3.0,1.0
1,35.0,0.0,0.0,0.0,0.0,0.0,0.011818827273840083,0.00011573691233073745,-0.001759150446811065,0.00016639440965541839,0.000825070388052347,0.00013138100814828377,2.0,3.0,1.0
2,0.0,0.0,35.0,0.0,0.0,0.0,-0.012254253886644579,0.00012967196834415062,-0.02406010527604353,0.00015547892868202255,-0.16362174072713911,0.00014052045371045158,2.0,3.0,1.0
3,35.0,0.0,35.0,0.0,0.0,0.0,0.04400471293916019,0.00013454715281878415,0.00526888236014195,0.00015700292908251706,-0.043421716244338306,0.00014023104110489476,2.0,3.0,1.0
0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0197754927163667,0.00010579810709326039,-0.05404645611457946,0.00013114142418107008,-0.06312070020810376,0.00012586534022879725,-1.0,-3.5,3.0
1,35.0,0.0,0.0,0.0,0.0,0.0,0.015457093891541141,0.00011070979208089472,-0.001495225853837627,0.00013260887911771088,-0.0013549394050678901,0.00014277302302963181,-1.0,-3.5,3.0
2,0.0,0.0,35.0,0.0,0.0,0.0,0.010834557473374907,0.00011887712388151921,0.024971049088015618,0.00013099984086228147,-0.15681888848084216,0.00017638556060296017,-1.0,-3.5,3.0
3,35.0,0.0,35.0,0.0,0.0,0.0,0.036013159505447374,0.00013366269583569044,0.014903966213734805,0.00013390154139837133,-0.04062125107112249,0.00012644210809944394,-1.0,-3.5,3.0
0,0.0,0.0,0.0,0.0,0.0,0.0,-0.016697882237727946,0.00010730682647001597,-0.053965295629820005,0.0001319511462496372,-0.06195801199657236,0.0001318223894247763,-3.5,-3.0,2.5
1,35.0,0.0,0.0,0.0,0.0,0.0,0.014489411188639938,0.00012851874657577567,0.00022842453176640177,0.00018299112182451754,-0.0002998531031949551,0.00012144724287941395,-3.5,-3.0,2.5
2,0.0,0.0,35.0,0.0,0.0,0.0,0.028562614763128852,0.00013600130252909475,0.022018606928632587,0.0001373432689946778,-0.1601561390623087,0.00020156149634599098,-3.5,-3.0,2.5
3,35.0,0.0,35.0,0.0,0.0,0.0,0.032415595544130205,0.00012987993041901737,0.014318582445831755,0.00013907002088824234,-0.036039906965356784,0.00012544909384500704,-3.5,-3.0,2.5
0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02161965968906838,0.00013343750363667905,-0.05063569592361361,0.00013463859830118257,-0.05468135634716607,0.00015785064580325965,1.0,1.0,0.0
1,35.0,0.0,0.0,0.0,0.0,0.0,0.013326172114089804,0.0001012889260006715,-0.0020672664952870127,0.00013287137959418604,0.001168808911739455,0.00014756485344681665,1.0,1.0,0.0
