Time,X,Y,Z
2025-03-26T16:05:56.478,     109.21,      197.28,      140.85
2025-03-26T16:05:56.978,     109.22,      197.30,      140.88
2025-03-26T16:05:57.495,     109.21,      197.30,      140.88
2025-03-26T16:05:58.012,     109.21,      197.28,      140.87
2025-03-26T16:05:58.559,     109.21,      197.30,      140.89
2025-03-26T16:05:59.076,     109.21,      197.30,      140.86
2025-03-26T16:05:59.591,     109.21,      197.30,      140.85
2025-03-26T16:06:00.140,     109.21,      197.31,      140.84
2025-03-26T16:06:00.656,     109.21,      197.30,      140.85
2025-03-26T16:06:01.173,     109.22,      197.29,      140.83
2025-03-26T16:06:01.688,     109.22,      197.29,      140.87
2025-03-26T16:06:02.205,     109.21,      197.29,      140.83
2025-03-26T16:06:02.720,     109.21,      197.30,      140.87
2025-03-26T16:06:03.222,     109.21,      197.32,      140.92
2025-03-26T16:06:03.736,     109.21,      197.32,      140.93
2025-03-26T16:06:04.252,     109.22,      197.32,      140.90
2025-03-26T16:06:04.768,     109.21,      197.31,      140.87
2025-03-26T16:06:05.267,     109.21,      197.30,      140.86
2025-03-26T16:06:05.783,     109.21,      197.31,      140.86
2025-03-26T16:06:06.300,     109.20,      197.30,      140.86
2025-03-26T16:06:06.800,     109.28,      197.00,      140.82
2025-03-26T16:06:07.317,     109.22,      197.26,      140.87
2025-03-26T16:06:07.833,     109.22,      197.30,      140.85
2025-03-26T16:06:08.348,     109.21,      197.29,      140.89
2025-03-26T16:06:08.850,     109.22,      197.31,      140.89
2025-03-26T16:06:09.363,     109.21,      197.29,      140.86
2025-03-26T16:06:09.501,        NaN,         NaN,         NaN
2025-03-26T16:06:10.933,        NaN,         NaN,         NaN
