Time,X,Y,Z,Displacement [mm]
2024-09-30T14:23:35.363,      -0.02,       -0.05,       -0.09,       0.10
2024-09-30T14:23:35.865,      -0.02,       -0.06,       -0.10,       0.12
2024-09-30T14:23:36.380,      -0.01,       -0.07,       -0.06,       0.09
2024-09-30T14:23:36.896,      -0.00,       -0.08,       -0.09,       0.12
2024-09-30T14:23:37.396,      -0.00,       -0.05,       -0.10,       0.12
2024-09-30T14:23:37.910,      -0.01,       -0.07,       -0.10,       0.12
2024-09-30T14:23:38.428,      -0.01,       -0.07,       -0.07,       0.10
2024-09-30T14:23:38.976,      -0.02,       -0.05,       -0.05,       0.07
2024-09-30T14:23:39.493,      -0.01,       -0.06,       -0.09,       0.11
2024-09-30T14:23:40.009,      -0.01,       -0.07,       -0.09,       0.11
2024-09-30T14:23:40.526,      -0.02,       -0.05,       -0.08,       0.10
2024-09-30T14:23:41.042,      -0.01,       -0.06,       -0.09,       0.11
2024-09-30T14:23:41.589,      -0.02,       -0.05,       -0.06,       0.09
2024-09-30T14:23:42.106,      -0.02,       -0.07,       -0.09,       0.12
2024-09-30T14:23:42.622,      -0.02,       -0.05,       -0.07,       0.09
2024-09-30T14:23:43.122,      -0.02,       -0.07,       -0.05,       0.09
2024-09-30T14:23:43.639,      -0.02,       -0.07,       -0.08,       0.11
2024-09-30T14:23:44.203,      -0.02,       -0.05,       -0.06,       0.08
2024-09-30T14:23:44.752,      -0.01,       -0.05,       -0.07,       0.08
2024-09-30T14:23:45.269,      -0.02,       -0.05,       -0.08,       0.10
2024-09-30T14:23:45.784,      -0.01,       -0.05,       -0.07,       0.09
2024-09-30T14:23:46.304,      -0.01,       -0.07,       -0.08,       0.11
2024-09-30T14:23:47.017,      -0.01,       -0.06,       -0.05,       0.08
2024-09-30T14:23:47.520,      -0.01,       -0.04,       -0.03,       0.05
2024-09-30T14:23:48.032,      -0.01,       -0.04,       -0.06,       0.08
2024-09-30T14:23:48.533,      -0.02,       -0.05,       -0.06,       0.08
2024-09-30T14:23:49.050,      -0.02,       -0.07,       -0.08,       0.11
2024-09-30T14:23:49.566,      -0.01,       -0.05,       -0.07,       0.09
