Time,X,Y,Z,Displacement [mm]
2024-09-30T14:32:09.128,      -0.01,        0.00,        0.02,       0.02
2024-09-30T14:32:09.646,       0.00,       -0.01,        0.02,       0.02
2024-09-30T14:32:10.161,      -0.00,       -0.02,       -0.04,       0.04
2024-09-30T14:32:10.662,      -0.00,        0.00,       -0.00,       0.01
2024-09-30T14:32:11.162,      -0.01,       -0.03,       -0.01,       0.03
2024-09-30T14:32:11.677,      -0.01,       -0.02,        0.00,       0.02
2024-09-30T14:32:12.193,      -0.22,       -0.03,       -0.18,       0.29
2024-09-30T14:32:12.710,      -0.20,        0.14,       -0.70,       0.74
2024-09-30T14:32:13.225,      -0.22,        0.31,       -1.27,       1.33
2024-09-30T14:32:13.773,      -0.66,        0.69,       -2.12,       2.32
2024-09-30T14:32:14.290,      -0.69,        0.74,       -2.29,       2.50
2024-09-30T14:32:14.790,      -0.21,        0.32,       -0.90,       0.97
2024-09-30T14:32:15.305,      -0.00,       -0.02,       -0.16,       0.16
2024-09-30T14:32:15.807,      -0.01,       -0.01,       -0.17,       0.17
2024-09-30T14:32:16.322,      -0.01,       -0.02,       -0.15,       0.15
2024-09-30T14:32:16.839,      -0.01,       -0.02,       -0.17,       0.17
2024-09-30T14:32:17.353,      -0.00,       -0.01,       -0.16,       0.16
2024-09-30T14:32:17.920,      -0.01,       -0.00,       -0.14,       0.14
2024-09-30T14:32:18.471,      -0.01,       -0.01,       -0.15,       0.15
2024-09-30T14:32:18.985,      -0.00,       -0.01,       -0.13,       0.13
2024-09-30T14:32:19.502,      -0.02,        0.00,       -0.14,       0.14
2024-09-30T14:32:20.019,      -0.01,       -0.01,       -0.13,       0.13
2024-09-30T14:32:20.535,      -0.00,       -0.03,       -0.13,       0.14
2024-09-30T14:32:21.085,       0.01,       -0.02,       -0.19,       0.19
2024-09-30T14:32:21.599,       0.15,        0.01,       -0.64,       0.66
2024-09-30T14:32:22.117,       0.91,        0.28,       -1.51,       1.78
2024-09-30T14:32:22.632,       0.99,        0.47,       -2.18,       2.44
2024-09-30T14:32:23.131,       0.74,        0.46,       -2.32,       2.48
2024-09-30T14:32:23.649,       0.53,        0.28,       -2.17,       2.25
2024-09-30T14:32:24.195,       0.15,        0.10,       -1.91,       1.91
2024-09-30T14:32:24.711,       0.15,        0.00,       -1.74,       1.75
2024-09-30T14:32:25.229,       0.06,       -0.14,       -1.63,       1.64
2024-09-30T14:32:25.743,       0.01,       -0.19,       -1.65,       1.66
2024-09-30T14:32:26.245,      -0.02,       -0.15,       -1.90,       1.90
2024-09-30T14:32:26.760,      -0.06,       -0.15,       -1.88,       1.88
2024-09-30T14:32:27.276,       0.03,       -0.13,       -1.76,       1.77
2024-09-30T14:32:27.776,      -0.32,        0.20,       -2.19,       2.22
2024-09-30T14:32:28.290,       0.35,        0.44,       -2.00,       2.08
2024-09-30T14:32:28.826,       0.29,        0.39,       -1.63,       1.70
2024-09-30T14:32:29.340,       0.15,        0.11,       -0.74,       0.76
2024-09-30T14:32:29.842,       0.21,        0.03,       -0.51,       0.56
2024-09-30T14:32:30.356,      -0.06,        0.19,       -1.15,       1.17
2024-09-30T14:32:30.874,       0.09,        0.20,       -1.11,       1.13
2024-09-30T14:32:31.422,       0.01,        0.16,       -1.02,       1.03
2024-09-30T14:32:31.937,      -0.07,        0.11,       -0.80,       0.81
2024-09-30T14:32:32.454,      -0.19,        0.10,       -0.73,       0.76
2024-09-30T14:32:32.970,      -0.09,        0.13,       -0.85,       0.87
2024-09-30T14:32:33.521,       0.05,        0.10,       -0.94,       0.94
2024-09-30T14:32:34.035,      -0.11,        0.14,       -1.10,       1.11
2024-09-30T14:32:34.552,      -0.04,        0.19,       -1.26,       1.27
2024-09-30T14:32:35.069,      -0.01,        0.23,       -1.31,       1.33
2024-09-30T14:32:35.633,      -0.11,        0.24,       -1.34,       1.36
2024-09-30T14:32:36.134,       0.15,        0.33,       -1.46,       1.50
2024-09-30T14:32:36.650,       0.02,        0.40,       -1.52,       1.57
2024-09-30T14:32:37.151,      -0.12,        0.43,       -1.59,       1.65
2024-09-30T14:32:37.665,      -0.46,        0.23,       -1.01,       1.14
2024-09-30T14:32:38.166,      -0.63,        0.04,       -0.42,       0.76
2024-09-30T14:32:38.681,      -0.63,        0.00,       -0.34,       0.72
