,x,y,z,Mx,My,Mz,Mx_std,My_std,Mz_std
754,-3.2,0.0,9.6,0.6977599999999999,-0.02548,1.5680000000000005,0.13524875099779904,0.5537799307641726,4.463264492478967e-16
755,-1.6,0.0,5.6,1.0682,0.37436,7.777280000000003,0.1226236749431596,0.13020555000661552,0.3088119325689498
756,0.8,2.4,8.0,-1.5680000000000005,-1.5680000000000005,3.136000000000001,4.463264492478967e-16,4.463264492478967e-16,8.926528984957934e-16
757,-2.4,4.0,4.0,1.5680000000000005,-6.272000000000002,6.272000000000002,4.463264492478967e-16,1.785305796991587e-15,1.785305796991587e-15
758,2.4,-1.6,9.6,-1.5680000000000005,0.61544,1.5680000000000005,4.463264492478967e-16,0.1351052204989156,4.463264492478967e-16
759,-3.2,-0.8,7.2,1.44648,0.6938400000000002,3.136000000000001,0.12545484760613593,0.15365018119682836,8.926528984957934e-16
760,-0.8,-0.8,7.2,-0.65562,0.7859600000000003,4.704000000000001,0.8146679906253192,0.1420359834903135,0.0
761,-1.6,4.0,10.4,-0.09408000000000001,-1.5680000000000005,1.5680000000000005,0.5813498691003812,4.463264492478967e-16,4.463264492478967e-16
762,-2.4,-3.2,6.4,1.1740400000000002,1.5680000000000005,3.1516800000000007,0.11735226431302441,4.463264492478967e-16,0.15680000000000005
763,-0.8,-4.0,8.0,-0.9505999999999998,1.5680000000000005,2.9164800000000013,0.8059048493852276,4.463264492478967e-16,0.5468166180150104
764,-3.2,2.4,11.2,0.38024,-1.5680000000000005,1.5680000000000005,0.22167867910035188,4.463264492478967e-16,4.463264492478967e-16
765,4.0,3.2,12.0,-1.5680000000000005,-1.5680000000000005,1.37298,4.463264492478967e-16,4.463264492478967e-16,0.07691973778300377
766,-1.6,0.0,4.8,1.5317400000000003,0.47138000000000013,9.408000000000001,0.07055202536304882,0.1438783703499086,1.785305796991587e-15
767,0.0,-2.4,4.8,-1.5680000000000005,3.136000000000001,7.840000000000003,4.463264492478967e-16,8.926528984957934e-16,3.570611593983174e-15
768,1.6,-3.2,11.2,-1.5680000000000005,0.7487200000000004,1.5680000000000005,4.463264492478967e-16,0.14308393242139986,4.463264492478967e-16
769,-0.8,0.0,7.2,-1.0682,0.2636200000000001,4.704000000000001,0.7505582299633099,0.16225773113516442,0.0
770,-4.0,-0.8,6.4,1.5680000000000005,0.7849800000000002,4.656960000000001,4.463264492478967e-16,0.1177772233644279,0.2688282813404961
771,-4.0,-0.8,9.6,0.8408400000000001,0.3253600000000001,1.5680000000000005,0.13445743722175588,0.23177643006861923,4.463264492478967e-16
772,0.8,-0.8,4.8,-3.136000000000001,1.5680000000000005,9.34528,8.926528984957934e-16,4.463264492478967e-16,0.30881193256894995
773,4.0,2.4,4.0,-7.040320000000001,-3.136000000000001,4.704000000000001,0.7877920414716437,8.926528984957934e-16,0.0
774,1.6,4.0,11.2,-1.5366400000000004,-1.5680000000000005,1.5680000000000005,0.22062590120570225,4.463264492478967e-16,4.463264492478967e-16
